label,total_character,letters,numbers,special_characters,letters_number,dots,lowercase_letters,uppercase_letters,subdomains_count,subdomain1,subdomain1_letters,subdomain1_numbers,subdomain1_special,subdomain2,subdomain2_letters,subdomain2_numbers,subdomain2_special,subdomain3,subdomain3_letters,subdomain3_numbers,subdomain3_special,subdomain4,subdomain4_letters,subdomain4_numbers,subdomain4_special
1,122,103,13,3,116,3,46,57,4,33,29,3,1,30,26,3,1,27,23,4,0,29,25,3,1
0,5,4,0,0,4,1,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,8,4,0,12,3,8,0,3,5,1,4,0,1,1,0,0,6,6,0,0,0,0,0,0
0,20,10,4,4,14,2,10,0,2,17,9,4,4,1,1,0,0,0,0,0,0,0,0,0,0
1,49,37,11,0,48,1,27,10,2,35,26,9,0,13,11,2,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42,24,10,5,34,3,24,0,3,27,15,9,3,9,6,1,2,3,3,0,0,0,0,0,0
0,12,11,0,0,11,1,11,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,52,38,13,0,51,1,25,13,2,37,27,10,0,14,11,3,0,0,0,0,0,0,0,0,0
1,46,37,8,0,45,1,15,22,2,37,31,6,0,8,6,2,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,22,0,0,22,4,22,0,4,3,3,0,0,7,7,0,0,9,9,0,0,3,3,0,0
1,58,43,14,0,57,1,32,11,2,42,33,9,0,15,10,5,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,16,0,0,16,1,16,0,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,5,0,0,5,1,5,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,6,0,0,6,1,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,10,0,0,10,1,10,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,16,3,1,19,3,16,0,3,4,1,3,0,5,5,0,0,11,10,0,1,0,0,0,0
1,45,30,13,1,43,1,21,9,2,35,25,9,1,9,5,4,0,0,0,0,0,0,0,0,0
1,47,41,5,0,46,1,29,12,2,37,32,5,0,9,9,0,0,0,0,0,0,0,0,0,0
0,11,10,0,0,10,1,10,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,144,117,20,4,137,3,76,41,4,51,43,6,2,32,27,3,2,35,28,7,0,23,19,4,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,7,0,0,7,1,7,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,16,0,1,16,2,16,0,2,10,9,0,1,7,7,0,0,0,0,0,0,0,0,0,0
0,16,12,1,1,13,2,12,0,2,12,11,0,1,2,1,1,0,0,0,0,0,0,0,0,0
0,17,15,0,0,15,2,15,0,2,5,5,0,0,10,10,0,0,0,0,0,0,0,0,0,0
1,48,38,9,0,47,1,27,11,2,39,32,7,0,8,6,2,0,0,0,0,0,0,0,0,0
1,120,99,18,0,117,3,49,50,4,34,29,5,0,25,18,7,0,34,30,4,0,24,22,2,0
0,21,19,0,0,19,2,19,0,2,17,17,0,0,2,2,0,0,0,0,0,0,0,0,0,0
1,133,111,18,1,129,3,71,40,4,48,42,6,0,31,27,4,0,30,27,3,0,21,15,5,1
0,44,25,11,5,36,3,25,0,3,29,16,10,3,9,6,1,2,3,3,0,0,0,0,0,0
1,57,47,8,1,55,1,33,14,2,35,28,6,1,21,19,2,0,0,0,0,0,0,0,0,0
1,127,104,17,3,121,3,57,47,4,30,27,3,0,33,29,4,0,32,25,5,2,29,23,5,1
1,109,90,15,1,105,3,45,45,4,32,26,6,0,26,20,6,0,24,22,2,0,24,22,1,1
0,4,3,0,0,3,1,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,11,0,0,11,2,11,0,2,5,5,0,0,6,6,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,37,8,0,45,1,22,15,2,38,30,8,0,7,7,0,0,0,0,0,0,0,0,0,0
0,15,13,0,1,13,1,13,0,1,14,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,128,103,22,0,125,3,58,45,4,48,41,7,0,31,28,3,0,35,25,10,0,11,9,2,0
0,17,13,1,0,14,3,11,2,3,1,0,1,0,9,9,0,0,4,4,0,0,0,0,0,0
1,47,39,6,1,45,1,26,13,2,38,32,5,1,8,7,1,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,3,0,0,3,2,3,0,2,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0
0,30,16,7,2,23,5,16,0,5,4,1,2,1,7,1,5,1,2,2,0,0,5,5,0,0
0,43,24,11,4,35,4,24,0,4,9,9,0,0,18,6,10,2,9,6,1,2,3,3,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,8,0,0,8,1,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,10,0,0,10,1,10,0,2,3,3,0,0,7,7,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,11,0,0,11,2,11,0,2,1,1,0,0,10,10,0,0,0,0,0,0,0,0,0,0
0,14,13,0,0,13,1,13,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,18,0,0,18,1,18,0,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,123,96,24,0,120,3,46,50,4,35,27,8,0,29,22,7,0,29,24,5,0,27,23,4,0
1,46,37,7,1,44,1,23,14,2,38,31,6,1,7,6,1,0,0,0,0,0,0,0,0,0
1,49,35,11,2,46,1,23,12,2,36,28,6,2,12,7,5,0,0,0,0,0,0,0,0,0
1,50,37,10,2,47,1,24,13,2,35,24,10,1,14,13,0,1,0,0,0,0,0,0,0,0
1,45,33,11,0,44,1,26,7,2,34,25,9,0,10,8,2,0,0,0,0,0,0,0,0,0
0,17,10,3,1,13,3,10,0,3,2,1,1,0,11,8,2,1,1,1,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,48,38,9,0,47,1,27,11,2,39,32,7,0,8,6,2,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,57,50,6,0,56,1,35,15,2,41,36,5,0,15,14,1,0,0,0,0,0,0,0,0,0
1,46,35,9,1,44,1,22,13,2,38,29,8,1,7,6,1,0,0,0,0,0,0,0,0,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,13,1,0,14,3,5,8,3,1,0,1,0,9,9,0,0,4,4,0,0,0,0,0,0
0,16,11,1,2,12,2,11,0,2,9,6,1,2,5,5,0,0,0,0,0,0,0,0,0,0
0,14,12,0,0,12,2,12,0,2,7,7,0,0,5,5,0,0,0,0,0,0,0,0,0,0
0,35,18,10,4,28,3,18,0,3,20,9,9,2,9,6,1,2,3,3,0,0,0,0,0,0
0,12,11,0,0,11,1,11,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,18,0,1,18,3,18,0,3,9,8,0,1,7,7,0,0,3,3,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,8,0,0,8,2,8,0,2,3,3,0,0,5,5,0,0,0,0,0,0,0,0,0,0
0,17,11,4,0,15,2,11,0,2,5,1,4,0,10,10,0,0,0,0,0,0,0,0,0,0
0,19,15,0,0,15,4,15,0,4,3,3,0,0,3,3,0,0,6,6,0,0,3,3,0,0
1,45,31,12,1,43,1,25,6,2,37,25,11,1,7,6,1,0,0,0,0,0,0,0,0,0
0,33,16,10,4,26,3,16,0,3,18,7,9,2,9,6,1,2,3,3,0,0,0,0,0,0
0,11,9,0,0,9,2,9,0,2,3,3,0,0,6,6,0,0,0,0,0,0,0,0,0,0
0,21,17,1,1,18,2,17,0,2,17,16,0,1,2,1,1,0,0,0,0,0,0,0,0,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,12,0,0,12,1,12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,134,114,17,0,131,3,75,39,4,44,41,3,0,36,31,5,0,34,27,7,0,17,15,2,0
0,16,14,0,0,14,2,14,0,2,5,5,0,0,9,9,0,0,0,0,0,0,0,0,0,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,37,7,1,44,1,27,10,2,39,31,7,1,6,6,0,0,0,0,0,0,0,0,0,0
0,5,4,0,0,4,1,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,29,0,0,29,1,29,0,1,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,135,112,18,2,130,3,65,47,4,50,39,11,0,30,29,0,1,29,26,3,0,23,18,4,1
0,34,26,3,2,29,3,26,0,3,20,15,3,2,4,4,0,0,7,7,0,0,0,0,0,0
1,51,38,11,1,49,1,27,11,2,37,28,8,1,13,10,3,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,22,0,1,22,2,22,0,2,14,13,0,1,9,9,0,0,0,0,0,0,0,0,0,0
1,50,37,11,1,48,1,24,13,2,39,29,9,1,10,8,2,0,0,0,0,0,0,0,0,0
0,26,23,1,0,24,2,23,0,2,8,7,1,0,16,16,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,57,45,11,0,56,1,28,17,2,37,30,7,0,19,15,4,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,32,4,2,36,2,32,0,2,36,31,3,2,2,1,1,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,2,6,0,8,1,2,0,1,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,130,110,17,0,127,3,64,46,4,49,42,7,0,26,23,3,0,26,24,2,0,26,21,5,0
0,16,14,0,0,14,2,14,0,2,3,3,0,0,11,11,0,0,0,0,0,0,0,0,0,0
0,32,24,3,3,27,2,24,0,2,14,8,3,3,16,16,0,0,0,0,0,0,0,0,0,0
0,20,18,0,0,18,2,18,0,2,6,6,0,0,12,12,0,0,0,0,0,0,0,0,0,0
0,17,13,1,0,14,3,9,4,3,1,0,1,0,9,9,0,0,4,4,0,0,0,0,0,0
1,122,100,17,2,117,3,63,37,4,50,42,8,0,30,25,5,0,32,28,3,1,7,5,1,1
0,19,16,0,1,16,2,16,0,2,10,9,0,1,7,7,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,34,12,0,46,1,24,10,2,40,31,9,0,6,3,3,0,0,0,0,0,0,0,0,0
0,9,6,1,0,7,2,6,0,2,4,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0
0,23,19,0,0,19,4,19,0,4,4,4,0,0,6,6,0,0,6,6,0,0,3,3,0,0
0,13,12,0,0,12,1,12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52,33,11,5,44,3,33,0,3,37,24,10,3,9,6,1,2,3,3,0,0,0,0,0,0
1,45,33,11,0,44,1,24,9,2,37,28,9,0,7,5,2,0,0,0,0,0,0,0,0,0
0,14,12,0,0,12,2,12,0,2,3,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
0,12,10,0,0,10,2,10,0,2,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0
0,10,7,1,0,8,2,7,0,2,6,6,0,0,2,1,1,0,0,0,0,0,0,0,0,0
0,8,7,0,0,7,1,7,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,119,94,22,0,116,3,62,32,4,49,43,6,0,20,18,2,0,25,20,5,0,22,13,9,0
1,46,34,11,0,45,1,25,9,2,38,29,9,0,7,5,2,0,0,0,0,0,0,0,0,0
1,43,30,12,0,42,1,22,8,2,36,26,10,0,6,4,2,0,0,0,0,0,0,0,0,0
1,55,41,13,0,54,1,31,10,2,39,30,9,0,15,11,4,0,0,0,0,0,0,0,0,0
1,116,88,25,0,113,3,50,38,4,34,27,7,0,26,22,4,0,35,23,12,0,18,16,2,0
0,43,27,7,6,34,3,27,0,3,28,18,6,4,9,6,1,2,3,3,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,114,82,26,3,108,3,49,33,4,35,24,10,1,28,22,5,1,26,19,7,0,22,17,4,1
1,66,49,15,0,64,2,28,21,3,37,27,10,0,25,20,5,0,2,2,0,0,0,0,0,0
0,18,13,3,0,16,2,13,0,2,10,7,3,0,6,6,0,0,0,0,0,0,0,0,0,0
0,30,16,7,2,23,5,16,0,5,4,1,2,1,7,1,5,1,2,2,0,0,5,5,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,54,39,13,1,52,1,25,14,2,40,30,9,1,13,9,4,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,14,0,0,14,2,14,0,2,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0
1,131,109,18,1,127,3,71,38,4,50,44,6,0,29,25,3,1,25,19,6,0,24,21,3,0
0,7,6,0,0,6,1,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,1,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,11,0,0,11,1,11,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,110,85,19,3,104,3,51,34,4,28,23,5,0,30,21,7,2,24,18,5,1,25,23,2,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,7,4,0,11,2,7,0,2,5,1,4,0,6,6,0,0,0,0,0,0,0,0,0,0
0,23,19,0,1,19,3,19,0,3,8,8,0,0,9,8,0,1,3,3,0,0,0,0,0,0
0,15,13,0,0,13,2,13,0,2,3,3,0,0,10,10,0,0,0,0,0,0,0,0,0,0
1,100,81,16,1,97,2,61,20,3,51,43,8,0,29,23,5,1,18,15,3,0,0,0,0,0
0,30,16,7,2,23,5,16,0,5,4,1,2,1,7,1,5,1,2,2,0,0,5,5,0,0
1,49,37,9,2,46,1,24,13,2,32,23,7,2,16,14,2,0,0,0,0,0,0,0,0,0
1,131,108,18,2,126,3,66,42,4,49,40,9,0,29,25,4,0,25,23,1,1,25,20,4,1
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,33,9,0,42,1,25,8,2,36,28,8,0,6,5,1,0,0,0,0,0,0,0,0,0
1,41,31,8,1,39,1,21,10,2,33,25,7,1,7,6,1,0,0,0,0,0,0,0,0,0
1,48,35,10,2,45,1,24,11,2,38,29,8,1,9,6,2,1,0,0,0,0,0,0,0,0
1,135,112,19,1,131,3,72,40,4,46,41,5,0,32,28,4,0,34,27,7,0,20,16,3,1
1,52,42,8,1,50,1,32,10,2,36,27,8,1,15,15,0,0,0,0,0,0,0,0,0,0
0,15,12,0,1,12,2,12,0,2,12,11,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1,52,41,9,1,50,1,27,14,2,39,32,6,1,12,9,3,0,0,0,0,0,0,0,0,0
1,135,104,25,3,129,3,69,35,4,51,45,6,0,29,22,6,1,25,19,6,0,27,18,7,2
1,50,34,15,0,49,1,24,10,2,42,30,12,0,7,4,3,0,0,0,0,0,0,0,0,0
0,10,8,0,0,8,2,8,0,2,2,2,0,0,6,6,0,0,0,0,0,0,0,0,0,0
0,48,30,10,5,40,3,30,0,3,33,21,9,3,9,6,1,2,3,3,0,0,0,0,0,0
0,39,30,3,4,33,2,30,0,2,21,14,3,4,16,16,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,17,0,0,17,2,17,0,2,5,5,0,0,12,12,0,0,0,0,0,0,0,0,0,0
0,19,14,2,2,16,1,14,0,2,15,11,2,2,3,3,0,0,0,0,0,0,0,0,0,0
1,44,34,8,1,42,1,25,9,2,38,30,7,1,5,4,1,0,0,0,0,0,0,0,0,0
0,19,10,3,4,13,2,10,0,2,16,9,3,4,1,1,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,25,11,5,36,3,25,0,3,29,16,10,3,9,6,1,2,3,3,0,0,0,0,0,0
0,12,10,0,0,10,2,10,0,2,3,3,0,0,7,7,0,0,0,0,0,0,0,0,0,0
0,16,14,0,0,14,2,14,0,2,6,6,0,0,8,8,0,0,0,0,0,0,0,0,0,0
0,11,8,1,0,9,2,8,0,2,4,3,1,0,5,5,0,0,0,0,0,0,0,0,0,0
0,34,27,1,3,28,3,27,0,3,1,0,1,0,27,24,0,3,3,3,0,0,0,0,0,0
0,8,6,1,0,7,1,6,0,1,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,2,6,0,8,1,2,0,1,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,31,0,0,31,3,31,0,3,8,8,0,0,13,13,0,0,10,10,0,0,0,0,0,0
1,122,100,18,1,118,3,47,53,4,34,26,8,0,33,30,3,0,26,22,3,1,26,22,4,0
0,14,13,0,0,13,1,13,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,12,0,1,12,1,12,0,1,13,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,13,12,0,0,12,1,12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,51,41,8,1,49,1,26,15,2,35,27,7,1,15,14,1,0,0,0,0,0,0,0,0,0
0,9,8,0,0,8,1,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,42,32,9,0,41,1,23,9,2,35,27,8,0,6,5,1,0,0,0,0,0,0,0,0,0
0,12,4,6,0,10,2,4,0,2,8,2,6,0,2,2,0,0,0,0,0,0,0,0,0,0
0,14,12,0,0,12,2,12,0,2,3,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,12,0,1,12,1,12,0,1,13,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,56,44,11,0,55,1,30,14,2,39,31,8,0,16,13,3,0,0,0,0,0,0,0,0,0
0,12,10,0,0,10,2,10,0,2,3,3,0,0,7,7,0,0,0,0,0,0,0,0,0,0
0,9,8,0,0,8,1,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42,24,11,4,35,3,24,0,3,27,15,10,2,9,6,1,2,3,3,0,0,0,0,0,0
0,30,25,0,1,25,4,25,0,4,6,5,0,1,8,8,0,0,9,9,0,0,3,3,0,0
1,114,91,20,0,111,3,51,40,4,30,24,6,0,25,21,4,0,28,23,5,0,28,23,5,0
0,30,16,7,2,23,5,16,0,5,4,1,2,1,7,1,5,1,2,2,0,0,5,5,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,9,0,0,9,2,9,0,2,3,3,0,0,6,6,0,0,0,0,0,0,0,0,0,0
0,30,26,0,0,26,4,26,0,4,6,6,0,0,8,8,0,0,9,9,0,0,3,3,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,111,85,21,2,106,3,38,47,4,30,23,7,0,27,22,5,0,26,21,4,1,25,19,5,1
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,39,5,1,44,1,27,12,2,37,31,5,1,8,8,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,15,0,0,15,2,15,0,2,3,3,0,0,12,12,0,0,0,0,0,0,0,0,0,0
0,13,11,0,0,11,2,11,0,2,3,3,0,0,8,8,0,0,0,0,0,0,0,0,0,0
1,57,42,14,0,56,1,28,14,2,40,31,9,0,16,11,5,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,114,90,21,0,111,3,46,44,4,31,27,4,0,26,24,2,0,27,21,6,0,27,18,9,0
0,28,24,0,0,24,4,24,0,4,7,7,0,0,5,5,0,0,9,9,0,0,3,3,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,20,1,0,21,5,20,0,5,8,8,0,0,2,1,1,0,2,2,0,0,6,6,0,0
0,19,13,2,0,15,4,13,0,4,4,4,0,0,3,1,2,0,5,5,0,0,3,3,0,0
0,12,11,0,0,11,1,11,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35,12,17,3,29,3,12,0,3,20,3,16,1,9,6,1,2,3,3,0,0,0,0,0,0
0,7,6,0,0,6,1,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,53,40,10,2,50,1,28,12,2,38,29,8,1,14,11,2,1,0,0,0,0,0,0,0,0
1,44,32,10,1,42,1,22,10,2,33,25,8,0,10,7,2,1,0,0,0,0,0,0,0,0
1,45,34,9,1,43,1,24,10,2,35,27,7,1,9,7,2,0,0,0,0,0,0,0,0,0
0,19,16,0,0,16,3,16,0,3,9,9,0,0,4,4,0,0,3,3,0,0,0,0,0,0
0,13,11,0,0,11,2,11,0,2,3,3,0,0,8,8,0,0,0,0,0,0,0,0,0,0
0,17,13,1,0,14,3,7,6,3,1,0,1,0,9,9,0,0,4,4,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,117,86,23,5,109,3,51,35,4,37,22,13,2,25,19,4,2,30,24,5,1,22,21,1,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,10,4,1,14,3,10,0,3,3,1,2,0,11,8,2,1,1,1,0,0,0,0,0,0
0,27,22,0,0,22,5,22,0,5,3,3,0,0,6,6,0,0,4,4,0,0,6,6,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,7,0,0,7,1,7,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,13,11,3,24,3,13,0,3,15,4,10,1,9,6,1,2,3,3,0,0,0,0,0,0
0,31,26,0,3,26,2,26,0,2,20,17,0,3,9,9,0,0,0,0,0,0,0,0,0,0
0,19,14,4,0,18,1,14,0,1,18,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,18,0,1,18,2,18,0,2,3,3,0,0,16,15,0,1,0,0,0,0,0,0,0,0
1,124,91,26,4,117,3,54,37,4,36,24,10,2,32,26,6,0,30,22,8,0,23,19,2,2
1,52,43,8,0,51,1,31,12,2,37,30,7,0,14,13,1,0,0,0,0,0,0,0,0,0
0,21,18,1,0,19,2,18,0,2,3,2,1,0,16,16,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,20,11,6,31,3,20,0,3,25,11,10,4,9,6,1,2,3,3,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,19,3,3,22,2,19,0,2,19,13,3,3,6,6,0,0,0,0,0,0,0,0,0,0
0,25,18,2,3,20,2,18,0,2,17,12,2,3,6,6,0,0,0,0,0,0,0,0,0,0
1,47,38,8,0,46,1,24,14,2,35,27,8,0,11,11,0,0,0,0,0,0,0,0,0,0
1,44,33,9,1,42,1,24,9,2,35,28,6,1,8,5,3,0,0,0,0,0,0,0,0,0
0,23,11,8,0,19,4,11,0,4,8,1,7,0,6,5,1,0,1,1,0,0,4,4,0,0
0,20,16,1,1,17,2,16,0,2,10,9,0,1,8,7,1,0,0,0,0,0,0,0,0,0
0,13,12,0,0,12,1,12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,51,42,7,1,49,1,27,15,2,38,31,6,1,12,11,1,0,0,0,0,0,0,0,0,0
0,6,5,0,0,5,1,5,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,20,0,0,20,2,20,0,2,11,11,0,0,9,9,0,0,0,0,0,0,0,0,0,0
0,51,32,11,5,43,3,32,0,3,31,18,10,3,14,11,1,2,3,3,0,0,0,0,0,0
1,136,113,19,1,132,3,63,50,4,48,41,7,0,31,25,6,0,27,23,3,1,27,24,3,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
