label,total_character,letters,numbers,special_characters,letters_number,dots,lowercase_letters,uppercase_letters,subdomains_count,subdomain1,subdomain1_letters,subdomain1_numbers,subdomain1_special,subdomain2,subdomain2_letters,subdomain2_numbers,subdomain2_special,subdomain3,subdomain3_letters,subdomain3_numbers,subdomain3_special,subdomain4,subdomain4_letters,subdomain4_numbers,subdomain4_special
1,54,46,6,1,52,1,30,16,2,35,29,6,0,18,17,0,1,0,0,0,0,0,0,0,0
0,24,20,0,1,20,3,20,0,3,12,11,0,1,6,6,0,0,3,3,0,0,0,0,0,0
1,45,32,11,1,43,1,25,7,2,39,29,9,1,5,3,2,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,48,34,10,3,44,1,21,13,2,38,29,7,2,9,5,3,1,0,0,0,0,0,0,0,0
1,54,43,10,0,53,1,31,12,2,38,31,7,0,15,12,3,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,57,45,11,0,56,1,33,12,2,37,28,9,0,19,17,2,0,0,0,0,0,0,0,0,0
0,76,29,35,2,64,10,29,0,11,1,1,0,0,3,1,1,1,11,1,9,1,6,0,6,0
0,75,28,36,2,64,9,28,0,10,3,1,1,1,11,1,9,1,7,1,6,0,4,1,3,0
1,43,29,13,0,42,1,23,6,2,36,25,11,0,6,4,2,0,0,0,0,0,0,0,0,0
1,47,35,11,0,46,1,26,9,2,38,30,8,0,8,5,3,0,0,0,0,0,0,0,0,0
0,53,38,9,5,47,1,38,0,2,46,32,9,5,6,6,0,0,0,0,0,0,0,0,0,0
1,52,38,12,1,50,1,27,11,2,36,26,9,1,15,12,3,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,51,39,10,1,49,1,24,15,2,37,27,9,1,13,12,1,0,0,0,0,0,0,0,0,0
1,48,40,7,0,47,1,26,14,2,37,30,7,0,10,10,0,0,0,0,0,0,0,0,0,0
1,48,38,8,1,46,1,27,11,2,42,33,8,1,5,5,0,0,0,0,0,0,0,0,0,0
1,39,29,8,1,37,1,21,8,2,31,25,5,1,7,4,3,0,0,0,0,0,0,0,0,0
0,75,33,31,2,64,9,33,0,10,3,1,1,1,11,1,9,1,7,0,7,0,4,1,3,0
0,13,6,6,0,12,1,6,0,2,9,3,6,0,3,3,0,0,0,0,0,0,0,0,0,0
0,13,10,0,0,10,3,10,0,3,7,7,0,0,0,0,0,0,3,3,0,0,0,0,0,0
0,7,2,4,0,6,1,2,0,2,5,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0
0,13,12,0,0,12,1,12,0,2,3,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,56,43,12,0,55,1,33,10,2,38,29,9,0,17,14,3,0,0,0,0,0,0,0,0,0
0,22,15,4,1,19,2,15,0,3,3,1,2,0,11,8,2,1,6,6,0,0,0,0,0,0
0,69,30,28,2,58,9,30,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,1,3,0
0,73,28,34,2,62,9,28,0,10,3,1,1,1,11,1,9,1,5,0,5,0,4,1,3,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,16,0,0,16,2,16,0,2,14,14,0,0,2,2,0,0,0,0,0,0,0,0,0,0
1,45,33,10,1,43,1,26,7,2,35,29,6,0,9,4,4,1,0,0,0,0,0,0,0,0
0,75,29,35,2,64,9,29,0,10,3,1,1,1,11,1,9,1,7,1,6,0,4,0,4,0
0,64,22,31,2,53,9,22,0,10,3,1,1,1,11,1,9,1,3,0,3,0,4,1,3,0
0,60,33,20,6,53,1,33,0,2,53,27,20,6,6,6,0,0,0,0,0,0,0,0,0,0
0,74,29,34,2,63,9,29,0,10,3,1,1,1,11,1,9,1,6,2,4,0,4,0,4,0
1,105,81,16,5,97,3,41,40,4,29,24,3,2,24,21,2,1,28,20,7,1,21,16,4,1
0,69,30,28,2,58,9,30,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,1,3,0
0,22,19,0,0,19,3,19,0,3,3,3,0,0,13,13,0,0,3,3,0,0,0,0,0,0
0,53,38,9,5,47,1,38,0,2,46,32,9,5,6,6,0,0,0,0,0,0,0,0,0,0
0,30,21,6,0,27,3,21,0,3,6,0,6,0,6,6,0,0,15,15,0,0,0,0,0,0
0,71,30,30,2,60,9,30,0,10,3,1,1,1,11,1,9,1,3,0,3,0,4,1,3,0
1,45,33,11,0,44,1,24,9,2,37,29,8,0,7,4,3,0,0,0,0,0,0,0,0,0
0,10,8,1,0,9,1,8,0,2,4,3,1,0,5,5,0,0,0,0,0,0,0,0,0,0
0,74,27,36,2,63,9,27,0,10,3,1,1,1,11,1,9,1,6,0,6,0,4,1,3,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,42,31,9,1,40,1,24,7,2,36,27,8,1,5,4,1,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,0,0,3,0,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,7,0,0,7,2,7,0,2,3,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,12,0,0,12,2,12,0,2,9,9,0,0,3,3,0,0,0,0,0,0,0,0,0,0
0,46,19,25,0,44,2,19,0,3,33,9,24,0,7,7,0,0,4,3,1,0,0,0,0,0
1,60,46,13,0,59,1,31,15,2,35,26,9,0,24,20,4,0,0,0,0,0,0,0,0,0
0,8,2,6,0,8,0,2,0,1,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,44,33,8,2,41,1,22,11,2,38,29,8,1,5,4,0,1,0,0,0,0,0,0,0,0
0,22,13,6,1,19,2,13,0,3,3,1,2,0,11,6,4,1,6,6,0,0,0,0,0,0
1,137,108,22,4,130,3,75,33,4,50,41,8,1,27,24,3,0,32,22,7,3,25,21,4,0
1,45,33,11,0,44,1,26,7,2,36,27,9,0,8,6,2,0,0,0,0,0,0,0,0,0
0,12,6,5,0,11,1,6,0,2,8,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0
0,32,23,7,0,30,2,16,7,3,14,7,7,0,7,7,0,0,9,9,0,0,0,0,0,0
1,126,105,17,1,122,3,65,40,4,48,41,7,0,33,27,6,0,27,25,2,0,15,12,2,1
0,69,34,24,2,58,9,34,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,1,3,0
0,74,29,34,2,63,9,29,0,10,3,1,1,1,11,1,9,1,6,0,6,0,4,1,3,0
0,73,29,33,2,62,9,29,0,10,3,0,2,1,11,1,9,1,5,1,4,0,4,1,3,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,74,29,34,2,63,9,29,0,10,3,1,1,1,11,1,9,1,6,0,6,0,4,1,3,0
0,46,29,10,4,39,3,29,0,4,9,9,0,0,22,11,9,2,9,6,1,2,3,3,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,32,32,2,64,9,32,0,10,3,0,2,1,11,1,9,1,7,1,6,0,4,0,4,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,21,23,0,44,2,21,0,3,33,11,22,0,7,7,0,0,4,3,1,0,0,0,0,0
1,47,36,10,0,46,1,29,7,2,37,28,9,0,9,8,1,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,15,4,1,19,2,15,0,3,3,1,2,0,11,8,2,1,6,6,0,0,0,0,0,0
0,21,12,6,1,18,2,12,0,3,2,1,1,0,11,5,5,1,6,6,0,0,0,0,0,0
0,25,19,1,3,20,2,19,0,3,4,4,0,0,12,9,1,2,7,6,0,1,0,0,0,0
0,8,5,2,1,7,0,5,0,1,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,22,16,3,1,19,2,16,0,3,3,1,2,0,11,9,1,1,6,6,0,0,0,0,0,0
0,15,11,2,2,13,0,11,0,1,15,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1,49,34,13,1,47,1,24,10,2,40,30,9,1,8,4,4,0,0,0,0,0,0,0,0,0
1,56,46,9,0,55,1,34,12,2,38,31,7,0,17,15,2,0,0,0,0,0,0,0,0,0
0,14,12,0,1,12,1,12,0,2,8,7,0,1,5,5,0,0,0,0,0,0,0,0,0,0
0,22,19,0,1,19,2,19,0,2,17,16,0,1,3,3,0,0,0,0,0,0,0,0,0,0
1,39,31,6,1,37,1,24,7,2,33,27,5,1,5,4,1,0,0,0,0,0,0,0,0,0
1,97,78,16,0,94,3,31,47,4,39,31,8,0,25,21,4,0,25,22,3,0,5,4,1,0
1,45,31,12,1,43,1,21,10,2,37,26,11,0,7,5,1,1,0,0,0,0,0,0,0,0
0,69,29,29,2,58,9,29,0,10,3,1,1,1,11,0,10,1,1,0,1,0,4,1,3,0
1,53,40,11,1,51,1,26,14,2,43,34,8,1,9,6,3,0,0,0,0,0,0,0,0,0
0,24,14,5,4,19,1,14,0,2,17,8,5,4,6,6,0,0,0,0,0,0,0,0,0,0
1,130,109,18,0,127,3,71,38,4,46,39,7,0,28,24,4,0,34,31,3,0,19,15,4,0
0,16,15,0,0,15,1,15,0,2,3,3,0,0,12,12,0,0,0,0,0,0,0,0,0,0
0,68,33,28,2,61,5,33,0,5,53,23,28,2,1,1,0,0,2,2,0,0,4,4,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,12,0,0,12,1,12,0,2,4,4,0,0,8,8,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49,35,11,2,46,1,24,11,2,38,28,10,0,10,7,1,2,0,0,0,0,0,0,0,0
1,46,34,10,1,44,1,27,7,2,37,29,8,0,8,5,2,1,0,0,0,0,0,0,0,0
0,75,34,30,2,64,9,34,0,10,3,0,2,1,11,1,9,1,7,3,4,0,4,1,3,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,6,0,0,6,1,6,0,2,4,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0
0,16,12,1,0,13,3,5,7,3,1,0,1,0,9,9,0,0,3,3,0,0,0,0,0,0
1,97,79,14,2,93,2,53,26,3,46,40,5,1,27,22,5,0,22,17,4,1,0,0,0,0
0,73,30,32,2,62,9,30,0,10,3,0,2,1,11,1,9,1,5,1,4,0,4,1,3,0
0,7,7,0,0,7,0,7,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,7,0,0,7,1,7,0,2,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,69,31,27,2,58,9,31,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,1,3,0
1,124,101,19,1,120,3,49,52,4,34,31,2,1,33,26,7,0,28,23,5,0,26,21,5,0
0,4,2,2,0,4,0,2,0,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,52,38,10,3,48,1,23,15,2,38,26,9,3,13,12,1,0,0,0,0,0,0,0,0,0
0,35,24,10,1,34,0,24,0,1,35,24,10,1,0,0,0,0,0,0,0,0,0,0,0,0
0,69,28,30,2,58,9,28,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,1,3,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,33,13,0,46,1,23,10,2,39,28,11,0,7,5,2,0,0,0,0,0,0,0,0,0
0,7,2,4,0,6,1,2,0,2,4,1,3,0,2,1,1,0,0,0,0,0,0,0,0,0
0,47,20,25,0,45,2,20,0,3,33,10,23,0,7,7,0,0,5,3,2,0,0,0,0,0
0,22,16,3,1,19,2,16,0,3,3,1,2,0,11,9,1,1,6,6,0,0,0,0,0,0
0,73,30,32,2,62,9,30,0,10,3,1,1,1,11,0,10,1,5,0,5,0,4,1,3,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,110,97,9,1,106,3,64,33,4,48,42,6,0,23,20,2,1,29,28,1,0,7,7,0,0
0,69,30,28,2,58,9,30,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,1,3,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,8,10,0,18,1,8,0,2,15,5,10,0,3,3,0,0,0,0,0,0,0,0,0,0
1,45,35,9,0,44,1,27,8,2,35,27,8,0,9,8,1,0,0,0,0,0,0,0,0,0
0,4,4,0,0,4,0,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,53,39,8,5,47,1,39,0,2,46,33,8,5,6,6,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,81,34,33,2,67,12,34,0,13,1,0,1,0,1,1,0,0,1,1,0,0,3,1,1,1
0,75,28,36,2,64,9,28,0,10,3,0,2,1,11,1,9,1,7,0,7,0,4,1,3,0
0,27,10,13,0,23,4,10,0,5,4,4,0,0,2,2,0,0,8,3,5,0,8,0,8,0
0,69,31,27,2,58,9,31,0,10,3,1,1,1,11,0,10,1,1,0,1,0,4,1,3,0
1,53,38,14,0,52,1,30,8,2,36,26,10,0,16,12,4,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,7,8,0,15,2,7,0,3,8,1,7,0,6,5,1,0,1,1,0,0,0,0,0,0
0,3,2,1,0,3,0,2,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,33,31,2,64,9,33,0,10,3,1,1,1,11,1,9,1,7,0,7,0,4,1,3,0
1,40,31,8,0,39,1,21,10,2,33,26,7,0,6,5,1,0,0,0,0,0,0,0,0,0
1,108,79,22,4,101,3,49,30,4,34,22,10,2,33,29,3,1,26,18,7,1,12,10,2,0
1,59,42,13,3,55,1,23,19,2,36,27,8,1,22,15,5,2,0,0,0,0,0,0,0,0
0,7,7,0,0,7,0,7,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,57,42,13,1,55,1,26,16,2,37,28,9,0,19,14,4,1,0,0,0,0,0,0,0,0
1,45,34,10,0,44,1,28,6,2,37,28,9,0,7,6,1,0,0,0,0,0,0,0,0,0
0,11,9,0,1,9,1,9,0,2,3,3,0,0,7,6,0,1,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,11,7,1,18,2,11,0,3,8,0,7,1,1,1,0,0,10,10,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,7,2,1,9,0,7,0,1,10,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,12,0,0,12,0,12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,2,6,0,8,0,2,0,1,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,6,0,0,6,1,6,0,2,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0
0,31,18,7,3,25,3,18,0,3,17,8,7,2,8,7,0,1,3,3,0,0,0,0,0,0
0,10,9,0,0,9,1,9,0,2,3,3,0,0,6,6,0,0,0,0,0,0,0,0,0,0
0,13,8,5,0,13,0,8,0,1,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,36,17,6,53,1,36,0,2,53,30,17,6,6,6,0,0,0,0,0,0,0,0,0,0
0,72,32,29,2,61,9,32,0,10,3,0,2,1,11,1,9,1,4,1,3,0,4,1,3,0
0,74,28,35,2,63,9,28,0,10,4,0,3,1,11,1,9,1,5,0,5,0,4,1,3,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,15,4,1,19,2,15,0,3,3,1,2,0,11,8,2,1,6,6,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,33,10,2,43,1,22,11,2,37,29,7,1,8,4,3,1,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,59,49,9,0,58,1,26,23,2,29,24,5,0,29,25,4,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,34,8,0,42,1,24,10,2,37,30,7,0,5,4,1,0,0,0,0,0,0,0,0,0
0,23,15,3,4,18,1,15,0,2,16,9,3,4,6,6,0,0,0,0,0,0,0,0,0,0
0,69,28,30,2,58,9,28,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,2,2,0
0,69,30,28,2,58,9,30,0,10,3,1,1,1,11,1,9,1,1,0,1,0,4,1,3,0
0,3,3,0,0,3,0,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,13,0,0,13,2,13,0,3,4,4,0,0,2,2,0,0,7,7,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,53,40,12,0,52,1,30,10,2,38,29,9,0,14,11,3,0,0,0,0,0,0,0,0,0
1,49,38,10,0,48,1,25,13,2,35,26,9,0,13,12,1,0,0,0,0,0,0,0,0,0
1,119,101,14,1,115,3,57,44,4,50,43,7,0,28,22,5,1,29,28,1,0,9,8,1,0
0,74,33,30,2,63,9,33,0,10,4,0,3,1,11,1,9,1,5,0,5,0,4,1,3,0
0,73,33,29,2,62,9,33,0,10,3,1,1,1,11,1,9,1,5,0,5,0,4,1,3,0
0,11,9,0,0,9,2,9,0,2,3,3,0,0,6,6,0,0,0,0,0,0,0,0,0,0
0,46,26,18,0,44,2,26,0,3,33,16,17,0,7,7,0,0,4,3,1,0,0,0,0,0
0,3,3,0,0,3,0,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50,40,8,1,48,1,26,14,2,42,34,7,1,7,6,1,0,0,0,0,0,0,0,0,0
1,43,28,13,1,41,1,20,8,2,35,22,12,1,7,6,1,0,0,0,0,0,0,0,0,0
0,13,11,0,0,11,2,11,0,2,3,3,0,0,8,8,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,17,0,0,17,3,17,0,4,1,1,0,0,12,12,0,0,2,2,0,0,2,2,0,0
0,3,3,0,0,3,0,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47,22,23,0,45,2,22,0,3,33,12,21,0,7,7,0,0,5,3,2,0,0,0,0,0
0,12,11,0,0,11,1,11,0,2,3,3,0,0,8,8,0,0,0,0,0,0,0,0,0,0
0,17,13,2,0,15,2,13,0,3,3,1,2,0,5,5,0,0,7,7,0,0,0,0,0,0
0,2,2,0,0,2,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,35,7,2,42,1,20,15,2,38,30,7,1,6,5,0,1,0,0,0,0,0,0,0,0
1,39,30,6,2,36,1,21,9,2,33,27,5,1,5,3,1,1,0,0,0,0,0,0,0,0
0,23,15,3,4,18,1,15,0,2,16,9,3,4,6,6,0,0,0,0,0,0,0,0,0,0
1,47,34,11,1,45,1,25,9,2,37,27,10,0,9,7,1,1,0,0,0,0,0,0,0,0
1,55,42,12,0,54,1,27,15,2,40,32,8,0,14,10,4,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,4,0,0,4,0,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,8,6,0,14,0,8,0,1,14,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,62,45,15,1,60,1,27,18,2,34,25,8,1,27,20,7,0,0,0,0,0,0,0,0,0
0,73,29,33,2,62,9,29,0,10,3,1,1,1,11,1,9,1,5,0,5,0,4,1,3,0
0,70,30,29,2,59,9,30,0,10,3,1,1,1,11,1,9,1,2,1,1,0,4,1,3,0
1,58,44,13,0,57,1,34,10,2,38,31,7,0,19,13,6,0,0,0,0,0,0,0,0,0
1,46,37,7,1,44,1,23,14,2,40,34,6,0,5,3,1,1,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,52,43,8,0,51,1,30,13,2,36,30,6,0,15,13,2,0,0,0,0,0,0,0,0,0
0,75,31,33,2,64,9,31,0,10,3,1,1,1,11,1,9,1,7,0,7,0,4,1,3,0
0,19,8,10,0,18,1,3,5,2,15,5,10,0,3,3,0,0,0,0,0,0,0,0,0,0
1,47,36,9,1,45,1,25,11,2,34,25,8,1,12,11,1,0,0,0,0,0,0,0,0,0
1,131,99,29,0,128,3,64,35,4,47,39,8,0,29,25,4,0,17,12,5,0,35,23,12,0
0,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,14,4,1,18,2,14,0,3,2,1,1,0,11,7,3,1,6,6,0,0,0,0,0,0
0,9,8,0,0,8,1,8,0,2,3,3,0,0,5,5,0,0,0,0,0,0,0,0,0,0
0,23,21,0,0,21,2,21,0,2,18,18,0,0,3,3,0,0,0,0,0,0,0,0,0,0
1,135,111,20,1,131,3,74,37,4,49,42,6,1,28,20,8,0,25,21,4,0,30,28,2,0
0,24,20,0,1,20,3,20,0,3,3,3,0,0,15,14,0,1,3,3,0,0,0,0,0,0
1,47,36,10,0,46,1,28,8,2,37,29,8,0,9,7,2,0,0,0,0,0,0,0,0,0
0,16,13,0,0,13,3,13,0,3,2,2,0,0,8,8,0,0,3,3,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,31,9,2,40,1,21,10,2,37,29,7,1,5,2,2,1,0,0,0,0,0,0,0,0
1,52,40,10,1,50,1,24,16,2,38,31,6,1,13,9,4,0,0,0,0,0,0,0,0,0
0,73,34,28,2,62,9,34,0,10,3,1,1,1,11,1,9,1,5,0,5,0,4,1,3,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,73,29,33,2,62,9,29,0,10,3,1,1,1,11,1,9,1,5,0,5,0,4,1,3,0
1,49,38,9,1,47,1,24,14,2,41,32,8,1,7,6,1,0,0,0,0,0,0,0,0,0
1,54,43,9,1,52,1,28,15,2,34,24,9,1,19,19,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,17,0,0,17,2,17,0,2,14,14,0,0,3,3,0,0,0,0,0,0,0,0,0,0
0,16,10,3,1,13,2,10,0,3,2,1,1,0,11,8,2,1,1,1,0,0,0,0,0,0
1,52,41,10,0,51,1,28,13,2,36,27,9,0,15,14,1,0,0,0,0,0,0,0,0,0
0,17,15,0,0,15,2,15,0,3,7,7,0,0,4,4,0,0,4,4,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,12,1,1,13,1,12,0,2,5,3,1,1,9,9,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,72,32,28,2,60,10,32,0,11,1,1,0,0,3,1,1,1,11,1,9,1,2,0,2,0
0,73,33,29,2,62,9,33,0,10,3,1,1,1,11,1,9,1,5,0,5,0,4,1,3,0
1,57,41,14,1,55,1,28,13,2,38,28,10,0,18,13,4,1,0,0,0,0,0,0,0,0
1,54,43,9,1,52,1,26,17,2,33,27,5,1,20,16,4,0,0,0,0,0,0,0,0,0
0,9,8,0,0,8,1,8,0,2,7,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,44,33,10,0,43,1,22,11,2,35,26,9,0,8,7,1,0,0,0,0,0,0,0,0,0
1,48,37,10,0,47,1,24,13,2,34,26,8,0,13,11,2,0,0,0,0,0,0,0,0,0
0,73,25,37,2,62,9,25,0,10,3,1,1,1,11,1,9,1,5,0,5,0,4,1,3,0
1,55,44,10,0,54,1,32,12,2,37,29,8,0,17,15,2,0,0,0,0,0,0,0,0,0
1,126,104,17,2,121,3,57,47,4,41,36,4,1,29,21,7,1,25,21,4,0,28,26,2,0
1,115,87,24,1,111,3,49,38,4,32,23,9,0,33,25,8,0,26,20,5,1,21,19,2,0
0,5,4,0,1,4,0,4,0,1,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
