labeled,total_character,letters,numbers,special_characters,letters_number,dots,lowercase_letters,uppercase_letters,subdomains_count,subdomain1,subdomain1_letters,subdomain1_numbers,subdomain1_special,subdomain2,subdomain2_letters,subdomain2_numbers,subdomain2_special,subdomain3,subdomain3_letters,subdomain3_numbers,subdomain3_special,subdomain4,subdomain4_letters,subdomain4_numbers,subdomain4_special
0,39,31,2,4,33,2,31,0,2,21,15,2,4,16,16,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,19,0,0,19,3,19,0,3,11,11,0,0,5,5,0,0,3,3,0,0,0,0,0,0
0,35,30,0,3,30,2,30,0,2,27,24,0,3,6,6,0,0,0,0,0,0,0,0,0,0
0,17,16,0,0,16,1,16,0,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,58,37,12,6,49,3,37,0,3,43,28,11,4,9,6,1,2,3,3,0,0,0,0,0,0
1,109,86,18,2,104,3,55,31,4,45,38,6,1,26,21,5,0,27,21,5,1,8,6,2,0
0,7,6,0,0,6,1,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,63,43,17,2,60,1,25,18,2,37,26,10,1,25,17,7,1,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,9,5,1,14,3,9,0,3,3,1,2,0,11,7,3,1,1,1,0,0,0,0,0,0
0,9,8,0,0,8,1,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,7,0,0,7,1,7,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,9,0,0,9,1,9,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,57,42,14,0,56,1,34,8,2,39,29,10,0,17,13,4,0,0,0,0,0,0,0,0,0
1,52,36,15,0,51,1,27,9,2,37,27,10,0,14,9,5,0,0,0,0,0,0,0,0,0
0,28,9,12,5,21,2,9,0,2,17,2,11,4,9,7,1,1,0,0,0,0,0,0,0,0
0,14,11,1,0,12,2,11,0,2,3,2,1,0,9,9,0,0,0,0,0,0,0,0,0,0
1,119,99,16,1,115,3,50,49,4,35,29,6,0,29,26,3,0,24,20,4,0,28,24,3,1
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,11,12,3,23,3,9,2,3,14,2,11,1,9,6,1,2,3,3,0,0,0,0,0,0
0,17,15,0,0,15,2,15,0,2,3,3,0,0,12,12,0,0,0,0,0,0,0,0,0,0
0,11,9,0,0,9,2,9,0,2,1,1,0,0,8,8,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,22,0,0,22,4,22,0,4,2,2,0,0,8,8,0,0,9,9,0,0,3,3,0,0
0,12,11,0,0,11,1,11,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,121,102,16,0,118,3,54,48,4,36,29,7,0,27,22,5,0,25,22,3,0,30,29,1,0
0,15,13,0,0,13,2,13,0,2,8,8,0,0,5,5,0,0,0,0,0,0,0,0,0,0
0,37,31,0,4,31,2,31,0,2,29,25,0,4,6,6,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,138,114,18,3,132,3,74,40,4,46,39,7,0,33,28,4,1,30,26,2,2,26,21,5,0
0,9,2,6,0,8,1,2,0,1,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,17,0,0,17,2,17,0,2,3,3,0,0,14,14,0,0,0,0,0,0,0,0,0,0
0,11,9,0,0,9,2,9,0,2,3,3,0,0,6,6,0,0,0,0,0,0,0,0,0,0
0,20,18,0,0,18,2,18,0,2,6,6,0,0,12,12,0,0,0,0,0,0,0,0,0,0
1,50,34,15,0,49,1,26,8,2,37,25,12,0,12,9,3,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,122,103,13,3,116,3,46,57,4,33,29,3,1,30,26,3,1,27,23,4,0,29,25,3,1
0,34,26,3,2,29,3,26,0,3,20,15,3,2,4,4,0,0,7,7,0,0,0,0,0,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,38,13,6,51,3,38,0,3,42,26,12,4,12,9,1,2,3,3,0,0,0,0,0,0
0,15,13,0,0,13,2,13,0,2,3,3,0,0,10,10,0,0,0,0,0,0,0,0,0,0
0,20,10,4,4,14,2,10,0,2,17,9,4,4,1,1,0,0,0,0,0,0,0,0,0,0
0,20,19,0,0,19,1,19,0,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35,20,9,3,29,3,9,11,3,20,11,8,1,9,6,1,2,3,3,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,20,0,0,20,2,20,0,2,5,5,0,0,15,15,0,0,0,0,0,0,0,0,0,0
0,9,8,0,0,8,1,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,7,0,0,7,2,7,0,2,4,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,4,0,1,4,1,4,0,1,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,57,45,11,0,56,1,23,22,2,39,30,9,0,17,15,2,0,0,0,0,0,0,0,0,0
0,25,22,0,0,22,3,22,0,3,11,11,0,0,2,2,0,0,9,9,0,0,0,0,0,0
1,59,47,11,0,58,1,32,15,2,41,34,7,0,17,13,4,0,0,0,0,0,0,0,0,0
1,49,38,10,0,48,1,24,14,2,39,31,8,0,9,7,2,0,0,0,0,0,0,0,0,0
1,44,32,10,1,42,1,24,8,2,36,28,8,0,7,4,2,1,0,0,0,0,0,0,0,0
0,7,6,0,0,6,1,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,14,1,1,15,2,14,0,2,14,13,0,1,2,1,1,0,0,0,0,0,0,0,0,0
1,54,44,9,0,53,1,32,12,2,36,29,7,0,17,15,2,0,0,0,0,0,0,0,0,0
0,21,12,4,3,16,2,12,0,2,6,3,2,1,13,9,2,2,0,0,0,0,0,0,0,0
1,45,31,12,1,43,1,25,6,2,37,25,11,1,7,6,1,0,0,0,0,0,0,0,0,0
1,50,36,11,2,47,1,25,11,2,35,25,9,1,14,11,2,1,0,0,0,0,0,0,0,0
0,19,12,4,1,16,2,12,0,2,8,3,4,1,9,9,0,0,0,0,0,0,0,0,0,0
0,13,10,1,0,11,2,10,0,2,9,9,0,0,2,1,1,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,1,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,13,0,0,13,2,13,0,2,7,7,0,0,6,6,0,0,0,0,0,0,0,0,0,0
0,13,10,0,2,10,1,10,0,1,12,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,15,14,0,0,14,1,14,0,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,122,101,15,3,116,3,54,47,4,28,22,5,1,35,31,3,1,33,29,3,1,23,19,4,0
0,21,20,0,0,20,1,20,0,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,15,0,0,15,1,15,0,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,36,8,0,44,1,23,13,2,37,31,6,0,7,5,2,0,0,0,0,0,0,0,0,0
1,53,41,11,0,52,1,23,18,2,33,24,9,0,19,17,2,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,6,5,0,11,4,6,0,4,2,2,0,0,3,0,3,0,3,1,2,0,3,3,0,0
1,61,50,7,2,57,2,31,19,3,39,32,6,1,19,17,1,1,1,1,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,115,91,17,4,108,3,46,45,4,28,23,5,0,24,20,3,1,30,25,3,2,30,23,6,1
0,24,16,4,1,20,3,16,0,3,5,1,4,0,13,12,0,1,3,3,0,0,0,0,0,0
1,46,37,8,0,45,1,26,11,2,41,34,7,0,4,3,1,0,0,0,0,0,0,0,0,0
1,123,98,22,0,120,3,44,54,4,36,29,7,0,28,22,6,0,30,26,4,0,26,21,5,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,14,1,1,15,2,14,0,2,14,13,0,1,2,1,1,0,0,0,0,0,0,0,0,0
0,16,12,1,0,13,3,12,0,3,3,3,0,0,8,8,0,0,2,1,1,0,0,0,0,0
0,20,18,0,0,18,2,18,0,2,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0
1,50,39,10,0,49,1,27,12,2,37,30,7,0,12,9,3,0,0,0,0,0,0,0,0,0
1,138,114,21,0,135,3,74,40,4,48,41,7,0,32,27,5,0,28,22,6,0,27,24,3,0
0,26,22,0,0,22,4,22,0,4,11,11,0,0,2,2,0,0,6,6,0,0,3,3,0,0
0,56,30,16,7,46,3,30,0,3,41,21,15,5,9,6,1,2,3,3,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,121,103,15,0,118,3,64,39,4,44,38,6,0,33,30,3,0,29,25,4,0,12,10,2,0
1,108,89,16,0,105,3,44,45,4,37,30,7,0,28,26,2,0,24,18,6,0,16,15,1,0
0,35,12,17,3,29,3,12,0,3,20,3,16,1,9,6,1,2,3,3,0,0,0,0,0,0
0,13,10,2,0,12,1,10,0,1,12,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,19,0,0,19,1,19,0,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,14,0,0,14,1,14,0,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,15,0,0,15,1,15,0,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,114,94,16,1,110,3,60,34,4,46,41,5,0,31,24,6,1,25,20,5,0,9,9,0,0
0,24,22,0,0,22,2,22,0,2,20,20,0,0,2,2,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,42,28,13,0,41,1,23,5,2,35,25,10,0,6,3,3,0,0,0,0,0,0,0,0,0
1,52,42,7,2,49,1,29,13,2,38,32,5,1,13,10,2,1,0,0,0,0,0,0,0,0
0,20,15,1,0,16,4,15,0,4,2,1,1,0,5,5,0,0,6,6,0,0,3,3,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,31,3,3,34,3,31,0,3,18,13,3,2,16,15,0,1,3,3,0,0,0,0,0,0
0,10,8,0,0,8,2,8,0,2,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,23,13,5,36,3,23,0,3,24,9,12,3,14,11,1,2,3,3,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,117,86,24,4,110,3,44,42,4,32,25,7,0,32,24,7,1,21,15,4,2,29,22,6,1
0,14,13,0,0,13,1,13,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,28,10,3,38,3,28,0,3,29,19,9,1,9,6,1,2,3,3,0,0,0,0,0,0
0,57,29,19,6,48,3,23,6,3,42,20,18,4,9,6,1,2,3,3,0,0,0,0,0,0
0,35,29,1,1,30,4,29,0,4,11,9,1,1,10,10,0,0,7,7,0,0,3,3,0,0
1,44,33,8,2,41,1,20,13,2,33,25,7,1,10,8,1,1,0,0,0,0,0,0,0,0
1,104,80,20,1,100,3,44,36,4,35,27,7,1,23,20,3,0,34,29,5,0,9,4,5,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,63,56,6,0,62,1,38,18,2,44,39,5,0,18,17,1,0,0,0,0,0,0,0,0,0
1,108,87,17,1,104,3,38,49,4,30,25,5,0,26,22,4,0,21,19,2,0,28,21,6,1
0,25,20,2,0,22,3,20,0,3,15,15,0,0,5,5,0,0,2,0,2,0,0,0,0,0
0,16,14,0,0,14,2,14,0,2,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0
0,12,9,1,0,10,2,9,0,2,8,8,0,0,2,1,1,0,0,0,0,0,0,0,0,0
0,19,10,3,4,13,2,10,0,2,16,9,3,4,1,1,0,0,0,0,0,0,0,0,0,0
1,117,105,9,0,114,3,63,42,4,37,35,2,0,30,28,2,0,26,23,3,0,21,19,2,0
0,5,3,1,0,4,1,3,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,38,8,0,46,1,25,13,2,37,29,8,0,9,9,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,18,0,0,18,1,18,0,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,9,0,0,9,1,9,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,58,35,15,5,50,3,35,0,3,43,26,14,3,9,6,1,2,3,3,0,0,0,0,0,0
0,11,8,0,0,8,3,8,0,3,3,3,0,0,3,3,0,0,2,2,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,106,19,1,125,3,72,34,4,45,41,4,0,28,23,5,0,25,21,3,1,28,21,7,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,12,0,0,12,1,12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42,24,11,4,35,3,24,0,3,27,15,10,2,9,6,1,2,3,3,0,0,0,0,0,0
1,51,42,7,1,49,1,31,11,2,41,34,6,1,9,8,1,0,0,0,0,0,0,0,0,0
1,51,39,10,1,49,1,29,10,2,35,26,9,0,15,13,1,1,0,0,0,0,0,0,0,0
1,127,103,20,1,123,3,61,42,4,39,31,8,0,29,23,5,1,34,30,4,0,22,19,3,0
1,102,80,18,1,98,3,47,33,4,41,31,10,0,28,23,5,0,27,23,3,1,3,3,0,0
1,43,29,13,0,42,1,21,8,2,36,25,11,0,6,4,2,0,0,0,0,0,0,0,0,0
0,32,29,0,1,29,2,29,0,2,14,13,0,1,16,16,0,0,0,0,0,0,0,0,0,0
0,16,14,0,0,14,2,14,0,2,3,3,0,0,11,11,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,133,109,19,2,128,3,75,34,4,45,38,7,0,28,23,4,1,31,26,5,0,26,22,3,1
0,11,10,0,0,10,1,10,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,60,44,14,0,58,2,32,12,2,38,27,11,0,20,17,3,0,0,0,0,0,0,0,0,0
1,28,20,8,0,28,0,14,6,1,28,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,4,0,1,4,1,4,0,1,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41,22,11,5,33,3,22,0,3,26,13,10,3,9,6,1,2,3,3,0,0,0,0,0,0
1,99,83,12,1,95,3,44,39,4,34,29,5,0,26,19,6,1,32,31,1,0,4,4,0,0
1,44,29,13,1,42,1,23,6,2,35,25,9,1,8,4,4,0,0,0,0,0,0,0,0,0
0,23,21,0,0,21,2,21,0,2,12,12,0,0,9,9,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,41,31,8,1,39,1,20,11,2,33,25,7,1,7,6,1,0,0,0,0,0,0,0,0,0
1,136,124,8,1,132,3,81,43,4,51,46,5,0,28,28,0,0,26,23,2,1,28,27,1,0
0,40,30,2,4,32,4,30,0,4,7,7,0,0,6,6,0,0,3,3,0,0,20,14,2,4
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,20,1,2,21,3,20,0,3,1,0,1,0,19,17,0,2,3,3,0,0,0,0,0,0
0,23,11,8,0,19,4,11,0,4,8,1,7,0,6,5,1,0,1,1,0,0,4,4,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,10,0,0,10,1,10,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,35,11,0,46,1,28,7,2,40,30,10,0,6,5,1,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,48,36,10,1,46,1,25,11,2,39,29,9,1,8,7,1,0,0,0,0,0,0,0,0,0
1,111,89,16,3,105,3,44,45,4,28,24,3,1,30,23,6,1,30,25,4,1,20,17,3,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35,15,11,6,26,3,15,0,3,16,2,10,4,9,6,1,2,7,7,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,6,2,0,8,0,6,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,35,9,1,44,1,26,9,2,37,31,5,1,8,4,4,0,0,0,0,0,0,0,0,0
0,21,19,0,0,19,2,19,0,2,9,9,0,0,10,10,0,0,0,0,0,0,0,0,0,0
0,17,13,1,0,14,3,2,11,3,1,0,1,0,9,9,0,0,4,4,0,0,0,0,0,0
0,18,16,0,0,16,2,16,0,2,10,10,0,0,6,6,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,48,37,8,2,45,1,26,11,2,38,32,5,1,9,5,3,1,0,0,0,0,0,0,0,0
1,118,97,18,0,115,3,59,38,4,39,32,7,0,20,19,1,0,29,24,5,0,27,22,5,0
0,13,11,1,0,12,1,11,0,1,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,67,51,14,0,65,2,31,20,2,40,31,9,0,25,20,5,0,0,0,0,0,0,0,0,0
1,122,100,19,0,119,3,58,42,4,49,43,6,0,35,28,7,0,29,24,5,0,6,5,1,0
1,47,34,12,0,46,1,27,7,2,39,30,9,0,7,4,3,0,0,0,0,0,0,0,0,0
0,38,21,10,4,31,3,21,0,3,23,12,9,2,9,6,1,2,3,3,0,0,0,0,0,0
0,16,14,0,0,14,2,14,0,2,3,3,0,0,11,11,0,0,0,0,0,0,0,0,0,0
0,21,18,0,0,18,3,18,0,3,9,9,0,0,3,3,0,0,6,6,0,0,0,0,0,0
1,47,32,12,2,44,1,21,11,2,37,25,10,2,9,7,2,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,58,48,9,0,57,1,35,13,2,41,34,7,0,16,14,2,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,28,1,0,29,4,28,0,4,3,3,0,0,21,21,0,0,3,3,0,0,2,1,1,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,21,0,0,21,2,21,0,2,6,6,0,0,15,15,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,25,10,5,35,3,25,0,3,28,16,9,3,9,6,1,2,3,3,0,0,0,0,0,0
0,16,14,0,0,14,2,14,0,2,9,9,0,0,5,5,0,0,0,0,0,0,0,0,0,0
1,89,68,16,3,84,2,32,36,3,37,32,5,0,36,25,9,2,14,11,2,1,0,0,0,0
0,11,10,0,0,10,1,10,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,15,1,0,16,4,15,0,4,8,7,1,0,2,2,0,0,3,3,0,0,3,3,0,0
0,20,18,0,0,18,2,18,0,2,6,6,0,0,12,12,0,0,0,0,0,0,0,0,0,0
0,12,11,0,0,11,1,11,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,8,0,2,8,2,8,0,2,9,8,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0,23,17,4,0,21,2,17,0,2,13,9,4,0,8,8,0,0,0,0,0,0,0,0,0,0
0,6,4,0,0,4,2,4,0,2,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,8,7,0,0,7,1,7,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,51,39,11,0,50,1,31,8,2,38,31,7,0,12,8,4,0,0,0,0,0,0,0,0,0
0,13,9,2,0,11,2,9,0,2,6,6,0,0,5,3,2,0,0,0,0,0,0,0,0,0
1,47,36,9,1,45,1,23,13,2,39,31,7,1,7,5,2,0,0,0,0,0,0,0,0,0
1,47,35,10,1,45,1,27,8,2,39,31,8,0,7,4,2,1,0,0,0,0,0,0,0,0
1,45,34,8,2,42,1,25,9,2,33,26,6,1,11,8,2,1,0,0,0,0,0,0,0,0
0,17,13,1,0,14,3,4,9,3,1,0,1,0,9,9,0,0,4,4,0,0,0,0,0,0
1,46,35,10,0,45,1,25,10,2,37,28,9,0,8,7,1,0,0,0,0,0,0,0,0,0
0,15,12,0,1,12,2,12,0,2,8,8,0,0,5,4,0,1,0,0,0,0,0,0,0,0
0,25,19,3,1,22,2,19,0,2,17,13,3,1,6,6,0,0,0,0,0,0,0,0,0,0
0,30,16,7,2,23,5,16,0,5,4,1,2,1,7,1,5,1,2,2,0,0,5,5,0,0
0,10,6,2,0,8,2,6,0,2,5,3,2,0,3,3,0,0,0,0,0,0,0,0,0,0
0,4,3,0,0,3,1,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,54,44,9,0,53,1,32,12,2,36,29,7,0,17,15,2,0,0,0,0,0,0,0,0,0
0,15,12,0,1,12,2,12,0,2,11,10,0,1,2,2,0,0,0,0,0,0,0,0,0,0
1,40,30,8,1,38,1,20,10,2,34,26,7,1,5,4,1,0,0,0,0,0,0,0,0,0
0,13,12,0,0,12,1,12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,33,2,4,35,4,33,0,4,9,9,0,0,7,7,0,0,3,3,0,0,20,14,2,4
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,5,0,0,5,1,5,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,15,0,0,15,2,15,0,2,4,4,0,0,11,11,0,0,0,0,0,0,0,0,0,0
0,7,5,0,1,5,1,5,0,1,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,8,7,1,0,8,0,7,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,17,0,1,17,2,17,0,2,11,10,0,1,7,7,0,0,0,0,0,0,0,0,0,0
1,44,32,8,3,40,1,22,10,2,37,27,7,3,6,5,1,0,0,0,0,0,0,0,0,0
1,44,35,7,1,42,1,26,9,2,38,30,7,1,5,5,0,0,0,0,0,0,0,0,0,0
0,15,14,0,0,14,1,14,0,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,51,40,9,1,49,1,30,10,2,44,35,8,1,6,5,1,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,10,0,0,10,1,10,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,7,4,0,11,1,7,0,1,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,18,0,0,18,2,18,0,2,13,13,0,0,5,5,0,0,0,0,0,0,0,0,0,0
0,39,22,10,4,32,3,22,0,3,24,13,9,2,9,6,1,2,3,3,0,0,0,0,0,0
0,26,17,4,2,21,3,17,0,3,5,1,4,0,15,13,0,2,3,3,0,0,0,0,0,0
0,38,20,11,4,31,3,20,0,3,23,11,10,2,9,6,1,2,3,3,0,0,0,0,0,0
0,15,14,0,0,14,1,14,0,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,14,3,1,17,2,14,0,2,9,5,3,1,9,9,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,13,1,0,14,3,7,6,3,1,0,1,0,9,9,0,0,4,4,0,0,0,0,0,0
1,47,36,10,0,46,1,26,10,2,39,31,8,0,7,5,2,0,0,0,0,0,0,0,0,0
0,17,15,0,0,15,2,15,0,2,10,10,0,0,5,5,0,0,0,0,0,0,0,0,0,0
1,8,8,0,0,8,0,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,10,0,0,10,1,10,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95,73,18,1,91,3,38,35,4,33,25,8,0,29,24,5,0,21,17,3,1,9,7,2,0
0,23,11,8,0,19,4,11,0,4,8,1,7,0,6,5,1,0,1,1,0,0,4,4,0,0
1,44,33,10,0,43,1,26,7,2,35,25,10,0,8,8,0,0,0,0,0,0,0,0,0,0
0,14,13,0,0,13,1,13,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
